gd, mm, dd, itv, volume
5,9,19,35,73
5,9,19,36,94
5,9,19,37,86
5,9,19,38,94
5,9,19,39,91
5,9,19,40,110
5,9,19,41,100
5,9,19,42,95
5,9,19,43,99
5,9,19,44,93
5,9,19,45,75
5,9,19,46,95
5,9,19,47,83
5,9,19,48,101
5,9,19,49,90
5,9,19,50,115
5,9,19,51,86
5,9,19,52,85
5,9,19,53,91
5,9,19,54,73
5,9,19,55,78
5,9,19,56,77
5,9,19,57,44
5,9,19,58,45
5,9,19,59,46
5,9,19,60,32
5,9,19,61,40
5,9,19,62,42
5,9,19,63,30
5,9,19,64,37
5,9,19,65,33
5,9,19,66,16
5,9,19,67,13
5,9,19,68,21
5,9,19,69,7
5,9,19,70,11
5,9,19,71,16
5,9,20,0,231
5,9,20,1,148
5,9,20,2,92
5,9,20,3,9
5,9,20,4,10
5,9,20,5,5
5,9,20,6,4
5,9,20,7,4
5,9,20,8,8
5,9,20,9,6
5,9,20,10,3
5,9,20,11,6
5,9,20,12,6
5,9,20,13,6
5,9,20,14,4
5,9,20,15,12
5,9,20,16,12
5,9,20,17,18
5,9,20,18,24
5,9,20,19,43
5,9,20,20,66
5,9,20,21,83
5,9,20,22,97
5,9,20,23,122
5,9,20,24,154
5,9,20,25,209
5,9,20,26,210
5,9,20,27,191
5,9,20,28,222
5,9,20,29,174
5,9,20,30,81
5,9,20,31,97
5,9,20,32,77
5,9,20,33,79
5,9,20,34,82
5,9,20,35,83
5,9,20,36,109
5,9,20,37,78
5,9,20,38,92
5,9,20,39,94
5,9,20,40,88
5,9,20,41,99
5,9,20,42,99
5,9,20,43,81
5,9,20,44,89
5,9,20,45,80
5,9,20,46,73
5,9,20,47,87
5,9,20,48,85
5,9,20,49,97
5,9,20,50,96
5,9,20,51,84
5,9,20,52,86
5,9,20,53,106
5,9,20,54,90
5,9,20,55,84
5,9,20,56,88
5,9,20,57,53
5,9,20,58,52
5,9,20,59,50
5,9,20,60,62
5,9,20,61,48
5,9,20,62,49
5,9,20,63,29
5,9,20,64,44
5,9,20,65,38
5,9,20,66,23
5,9,20,67,33
5,9,20,68,34
5,9,20,69,10
5,9,20,70,20
5,9,20,71,13
5,9,21,0,124
5,9,21,1,116
5,9,21,2,54
5,9,21,3,7
5,9,21,4,5
5,9,21,5,7
5,9,21,6,7
5,9,21,7,7
5,9,21,8,3
5,9,21,9,4
5,9,21,10,3
5,9,21,11,6
5,9,21,12,3
5,9,21,13,3
5,9,21,14,5
5,9,21,15,6
5,9,21,16,11
5,9,21,17,11
5,9,21,18,20
5,9,21,19,42
5,9,21,20,37
5,9,21,21,66
5,9,21,22,92
5,9,21,23,89
5,9,21,24,126
5,9,21,25,122
5,9,21,26,149
5,9,21,27,131
5,9,21,28,83
5,9,21,29,78
5,9,21,30,71
5,9,21,31,87
5,9,21,32,80
5,9,21,33,70
5,9,21,34,72
5,9,21,35,82
5,9,21,36,88
5,9,21,37,85
5,9,21,38,102
5,9,21,39,100
5,9,21,40,108
5,9,21,41,99
5,9,21,42,74
5,9,21,43,98
5,9,21,44,100
5,9,21,45,98
5,9,21,46,108
5,9,21,47,99
5,9,21,48,87
5,9,21,49,88
5,9,21,50,100
5,9,21,51,77
5,9,21,52,94
5,9,21,53,95
5,9,21,54,67
5,9,21,55,75
5,9,21,56,68
5,9,21,57,60
5,9,21,58,52
5,9,21,59,39
5,9,21,60,49
5,9,21,61,40
5,9,21,62,35
5,9,21,63,41
5,9,21,64,46
5,9,21,65,30
5,9,21,66,20
5,9,21,67,15
5,9,21,68,20
5,9,21,69,21
5,9,21,70,19
5,9,21,71,10
5,9,22,0,142
5,9,22,1,106
5,9,22,2,72
5,9,22,3,5
5,9,22,4,8
5,9,22,5,5
5,9,22,6,5
5,9,22,7,5
5,9,22,8,6
5,9,22,9,5
5,9,22,10,4
5,9,22,11,2
5,9,22,12,8
5,9,22,13,5
5,9,22,14,5
5,9,22,15,14
5,9,22,16,9
5,9,22,17,10
5,9,22,18,33
5,9,22,19,37
5,9,22,20,50
5,9,22,21,63
5,9,22,22,88
5,9,22,23,93
5,9,22,24,121
5,9,22,25,127
5,9,22,26,136
5,9,22,27,116
5,9,22,28,110
5,9,22,29,96
5,9,22,30,82
5,9,22,31,91
5,9,22,32,102
5,9,22,33,64
5,9,22,34,72
5,9,22,35,62
5,9,22,36,88
5,9,22,37,107
5,9,22,38,92
5,9,22,39,78
5,9,22,40,98
5,9,22,41,115
5,9,22,42,83
5,9,22,43,78
5,9,22,44,105
5,9,22,45,94
5,9,22,46,101
5,9,22,47,76
5,9,22,48,89
5,9,22,49,87
5,9,22,50,86
5,9,22,51,78
5,9,22,52,86
5,9,22,53,78
5,9,22,54,54
5,9,22,55,53
5,9,22,56,99
5,9,22,57,57
5,9,22,58,72
5,9,22,59,44
5,9,22,60,44
5,9,22,61,39
5,9,22,62,38
5,9,22,63,32
5,9,22,64,43
5,9,22,65,36
5,9,22,66,27
5,9,22,67,15
5,9,22,68,22
5,9,22,69,13
5,9,22,70,12
5,9,22,71,10
5,9,23,0,141
5,9,23,1,93
5,9,23,2,79
5,9,23,3,6
5,9,23,4,9
5,9,23,5,4
5,9,23,6,8
5,9,23,7,3
5,9,23,8,5
5,9,23,9,9
5,9,23,10,5
5,9,23,11,9
5,9,23,12,5
5,9,23,13,3
5,9,23,14,4
5,9,23,15,8
5,9,23,16,11
5,9,23,17,22
5,9,23,18,28
5,9,23,19,41
5,9,23,20,53
5,9,23,21,66
5,9,23,22,81
5,9,23,23,105
5,9,23,24,118
5,9,23,25,135
5,9,23,26,154
5,9,23,27,134
5,9,23,28,137
5,9,23,29,96
5,9,23,30,87
5,9,23,31,89
5,9,23,32,77
5,9,23,33,94
5,9,23,34,84
5,9,23,35,88
5,9,23,36,91
5,9,23,37,79
5,9,23,38,99
5,9,23,39,101
5,9,23,40,114
5,9,23,41,118
5,9,23,42,105
5,9,23,43,129
5,9,23,44,97
5,9,23,45,98
5,9,23,46,120
5,9,23,47,107
5,9,23,48,102
5,9,23,49,119
5,9,23,50,137
5,9,23,51,86
5,9,23,52,110
5,9,23,53,121
5,9,23,54,100
5,9,23,55,95
5,9,23,56,96
5,9,23,57,58
5,9,23,58,86
5,9,23,59,55
5,9,23,60,58
5,9,23,61,49
5,9,23,62,43
5,9,23,63,46
5,9,23,64,35
5,9,23,65,27
5,9,23,66,29
5,9,23,67,17
5,9,23,68,34
5,9,23,69,12
5,9,23,70,9
5,9,23,71,11
5,9,24,0,170
5,9,24,1,106
5,9,24,2,92
5,9,24,3,6
5,9,24,4,7
5,9,24,5,13
5,9,24,6,8
5,9,24,7,1
5,9,24,8,10
5,9,24,9,7
5,9,24,10,4
5,9,24,11,8
5,9,24,12,6
5,9,24,13,2
5,9,24,14,7
5,9,24,15,8
5,9,24,16,12
5,9,24,17,14
5,9,24,18,17
5,9,24,19,44
5,9,24,20,48
5,9,24,21,73
5,9,24,22,71
5,9,24,23,95
5,9,24,24,122
5,9,24,25,113
5,9,24,26,107
5,9,24,27,115
5,9,24,28,128
5,9,24,29,124
5,9,24,30,97
5,9,24,31,99
5,9,24,32,89
5,9,24,33,87
5,9,24,34,84
5,9,24,35,90
5,9,24,36,120
5,9,24,37,72
5,9,24,38,104
5,9,24,39,113
5,9,24,40,112
5,9,24,41,108
5,9,24,42,93
5,9,24,43,101
5,9,24,44,98
5,9,24,45,104
5,9,24,46,134
5,9,24,47,105
5,9,24,48,109
5,9,24,49,107
5,9,24,50,114
5,9,24,51,87
5,9,24,52,88
5,9,24,53,87
5,9,24,54,57
5,9,24,55,77
5,9,24,56,66
5,9,24,57,53
5,9,24,58,60
5,9,24,59,50
5,9,24,60,57
5,9,24,61,62
5,9,24,62,49
5,9,24,63,39
5,9,24,64,42
5,9,24,65,35
5,9,24,66,25
5,9,24,67,27
5,9,24,68,14
5,9,24,69,24
5,9,24,70,28
5,9,24,71,14
5,9,25,0,147
5,9,25,1,111
5,9,25,2,86
5,9,25,3,7
5,9,25,4,9
5,9,25,5,7
5,9,25,6,7
5,9,25,7,4
5,9,25,8,4
5,9,25,9,3
5,9,25,10,4
5,9,25,11,5
5,9,25,12,3
5,9,25,13,4
5,9,25,14,17
5,9,25,15,10
5,9,25,16,10
5,9,25,17,17
5,9,25,18,21
5,9,25,19,28
5,9,25,20,49
5,9,25,21,50
5,9,25,22,72
5,9,25,23,112
5,9,25,24,112
5,9,25,25,111
5,9,25,26,120
5,9,25,27,108
5,9,25,28,140
5,9,25,29,102
5,9,25,30,105
5,9,25,31,104
5,9,25,32,97
5,9,25,33,104
5,9,25,34,89
5,9,25,35,86
5,9,25,36,126
5,9,25,37,98
5,9,25,38,103
5,9,25,39,131
5,9,25,40,158
5,9,25,41,131
5,9,25,42,121
5,9,25,43,138
5,9,25,44,136
5,9,25,45,122
5,9,25,46,119
5,9,25,47,107
5,9,25,48,109
5,9,25,49,100
5,9,25,50,101
5,9,25,51,118
5,9,25,52,84
5,9,25,53,82
5,9,25,54,75
5,9,25,55,88
5,9,25,56,71
5,9,25,57,66
5,9,25,58,69
5,9,25,59,73
5,9,25,60,61
5,9,25,61,62
5,9,25,62,48
5,9,25,63,30
5,9,25,64,39
5,9,25,65,27
5,9,25,66,21
5,9,25,67,19
5,9,25,68,26
5,9,25,69,10
5,9,25,70,9
5,9,25,71,13
5,9,26,0,159
5,9,26,1,88
5,9,26,2,80
5,9,26,3,9
5,9,26,4,12
5,9,26,5,10
5,9,26,6,9
5,9,26,7,4
5,9,26,8,3
5,9,26,9,4
5,9,26,10,9
5,9,26,11,6
5,9,26,12,4
5,9,26,13,5
5,9,26,14,9
5,9,26,15,12
5,9,26,16,9
5,9,26,17,14
5,9,26,18,22
5,9,26,19,49
5,9,26,20,66
5,9,26,21,83
5,9,26,22,87
5,9,26,23,137
5,9,26,24,138
5,9,26,25,164
5,9,26,26,150
5,9,26,27,145
5,9,26,28,113
5,9,26,29,104
5,9,26,30,85
5,9,26,31,88
5,9,26,32,93
5,9,26,33,60
5,9,26,34,76
5,9,26,35,54
5,9,26,36,79
5,9,26,37,82
5,9,26,38,84
5,9,26,39,87
5,9,26,40,77
5,9,26,41,89
5,9,26,42,110
5,9,26,43,98
5,9,26,44,77
5,9,26,45,102
5,9,26,46,77
5,9,26,47,93
5,9,26,48,82
5,9,26,49,89
5,9,26,50,78
5,9,26,51,85
5,9,26,52,90
5,9,26,53,82
5,9,26,54,91
5,9,26,55,55
5,9,26,56,70
5,9,26,57,59
5,9,26,58,57
5,9,26,59,52
5,9,26,60,44
5,9,26,61,58
5,9,26,62,33
5,9,26,63,27
5,9,26,64,40
5,9,26,65,28
5,9,26,66,19
5,9,26,67,27
5,9,26,68,29
5,9,26,69,14
5,9,26,70,12
5,9,26,71,8
5,9,27,0,123
5,9,27,1,87
5,9,27,2,59
5,9,27,3,12
5,9,27,4,7
5,9,27,5,5
5,9,27,6,4
5,9,27,7,3
5,9,27,8,4
5,9,27,9,5
5,9,27,10,1
5,9,27,11,4
5,9,27,12,6
5,9,27,13,1
5,9,27,14,8
5,9,27,15,14
5,9,27,16,8
5,9,27,17,22
5,9,27,18,25
5,9,27,19,42
5,9,27,20,53
5,9,27,21,71
5,9,27,22,73
5,9,27,23,97
5,9,27,24,96
5,9,27,25,118
5,9,27,26,144
5,9,27,27,117
5,9,27,28,109
5,9,27,29,94
5,9,27,30,80
5,9,27,31,69
5,9,27,32,88
5,9,27,33,55
5,9,27,34,51
5,9,27,35,79
5,9,27,36,96
5,9,27,37,90
5,9,27,38,84
5,9,27,39,95
5,9,27,40,91
5,9,27,41,99
5,9,27,42,82
5,9,27,43,86
5,9,27,44,91
5,9,27,45,75
5,9,27,46,106
5,9,27,47,70
5,9,27,48,72
5,9,27,49,91
5,9,27,50,84
5,9,27,51,76
5,9,27,52,73
5,9,27,53,82
5,9,27,54,83
5,9,27,55,81
5,9,27,56,83
5,9,27,57,53
5,9,27,58,56
5,9,27,59,48
5,9,27,60,62
5,9,27,61,34
5,9,27,62,38
5,9,27,63,39
5,9,27,64,23
5,9,27,65,45
5,9,27,66,20
5,9,27,67,30
5,9,27,68,20
5,9,27,69,17
5,9,27,70,9
5,9,27,71,14
5,9,28,0,132
5,9,28,1,95
5,9,28,2,75
5,9,28,3,7
5,9,28,4,7
5,9,28,5,6
5,9,28,6,9
5,9,28,7,6
5,9,28,8,10
5,9,28,9,4
5,9,28,10,8
5,9,28,11,7
5,9,28,12,10
5,9,28,13,6
5,9,28,14,10
5,9,28,15,8
5,9,28,16,14
5,9,28,17,21
5,9,28,18,24
5,9,28,19,36
5,9,28,20,43
5,9,28,21,75
5,9,28,22,58
5,9,28,23,83
5,9,28,24,110
5,9,28,25,132
5,9,28,26,131
5,9,28,27,143
5,9,28,28,132
5,9,28,29,84
5,9,28,30,74
5,9,28,31,72
5,9,28,32,80
5,9,28,33,72
5,9,28,34,86
5,9,28,35,63
5,9,28,36,106
5,9,28,37,77
5,9,28,38,57
5,9,28,39,86
5,9,28,40,101
5,9,28,41,89
5,9,28,42,111
5,9,28,43,89
5,9,28,44,99
5,9,28,45,83
5,9,28,46,86
5,9,28,47,86
5,9,28,48,81
5,9,28,49,91
5,9,28,50,88
5,9,28,51,86
5,9,28,52,73
5,9,28,53,76
5,9,28,54,68
5,9,28,55,56
5,9,28,56,59
5,9,28,57,50
5,9,28,58,72
5,9,28,59,41
5,9,28,60,25
5,9,28,61,18
5,9,28,62,28
5,9,28,63,26
5,9,28,64,35
5,9,28,65,26
5,9,28,66,16
5,9,28,67,24
5,9,28,68,17
5,9,28,69,12
5,9,28,70,20
5,9,28,71,12
5,9,29,0,137
5,9,29,1,63
5,9,29,2,82
5,9,29,3,9
5,9,29,4,6
5,9,29,5,4
5,9,29,6,14
5,9,29,7,4
5,9,29,8,4
5,9,29,9,6
5,9,29,10,3
5,9,29,11,3
5,9,29,12,2
5,9,29,13,5
5,9,29,14,5
5,9,29,15,6
5,9,29,16,14
5,9,29,17,12
5,9,29,18,16
5,9,29,19,25
5,9,29,20,32
5,9,29,21,48
5,9,29,22,55
5,9,29,23,60
5,9,29,24,103
5,9,29,25,105
5,9,29,26,123
5,9,29,27,130
5,9,29,28,111
5,9,29,29,121
5,9,29,30,80
5,9,29,31,91
5,9,29,32,77
5,9,29,33,85
5,9,29,34,81
5,9,29,35,68
5,9,29,36,97
5,9,29,37,83
5,9,29,38,94
5,9,29,39,83
5,9,29,40,76
5,9,29,41,95
5,9,29,42,98
5,9,29,43,84
5,9,29,44,83
5,9,29,45,93
5,9,29,46,86
5,9,29,47,97
5,9,29,48,94
5,9,29,49,110
5,9,29,50,86
5,9,29,51,96
5,9,29,52,107
5,9,29,53,111
5,9,29,54,76
5,9,29,55,68
5,9,29,56,56
5,9,29,57,15
5,9,29,58,37
5,9,29,59,17
5,9,29,60,19
5,9,29,61,52
5,9,29,62,22
5,9,29,63,18
5,9,29,64,29
5,9,29,65,28
5,9,29,66,19
5,9,29,67,24
5,9,29,68,20
5,9,29,69,15
5,9,29,70,13
5,9,29,71,10
5,9,30,0,296
5,9,30,1,279
5,9,30,2,239
5,9,30,3,6
5,9,30,4,9
5,9,30,5,6
5,9,30,6,4
5,9,30,7,11
5,9,30,8,8
5,9,30,9,3
5,9,30,10,7
5,9,30,11,4
5,9,30,12,8
5,9,30,13,8
5,9,30,14,6
5,9,30,15,11
5,9,30,16,9
5,9,30,17,13
5,9,30,18,21
5,9,30,19,44
5,9,30,20,44
5,9,30,21,68
5,9,30,22,70
5,9,30,23,84
5,9,30,24,113
5,9,30,25,121
5,9,30,26,147
5,9,30,27,116
5,9,30,28,131
5,9,30,29,120
5,9,30,30,102
5,9,30,31,103
5,9,30,32,105
5,9,30,33,108
5,9,30,34,97
5,9,30,35,95
5,9,30,36,107
5,9,30,37,119
5,9,30,38,112
5,9,30,39,150
5,9,30,40,108
5,9,30,41,130
5,9,30,42,134
5,9,30,43,131
5,9,30,44,138
5,9,30,45,91
5,9,30,46,119
5,9,30,47,114
5,9,30,48,88
5,9,30,49,110
5,9,30,50,106
5,9,30,51,73
5,9,30,52,111
5,9,30,53,116
5,9,30,54,32
5,9,30,55,45
5,9,30,56,26
5,9,30,57,24
5,9,30,58,20
5,9,30,59,26
5,9,30,60,14
5,9,30,61,14
5,9,30,62,22
5,9,30,63,9
5,9,30,64,13
5,9,30,65,15
5,9,30,66,7
5,9,30,67,20
5,9,30,68,10
5,9,30,69,12
5,9,30,70,13
5,9,30,71,12
5,10,1,0,27
5,10,1,1,18
5,10,1,2,18
5,10,1,3,1
5,10,1,4,5
5,10,1,5,6
5,10,1,6,1
5,10,1,7,3
5,10,1,8,5
5,10,1,9,3
5,10,1,10,3
5,10,1,11,6
5,10,1,12,7
5,10,1,13,2
5,10,1,14,3
5,10,1,15,8
5,10,1,16,7
5,10,1,17,9
5,10,1,18,11
5,10,1,19,19
5,10,1,20,13
5,10,1,21,15
5,10,1,22,12
5,10,1,23,25
5,10,1,24,18
5,10,1,25,12
5,10,1,26,17
5,10,1,27,15
5,10,1,28,8
5,10,1,29,16
5,10,1,30,8
5,10,1,31,10
5,10,1,32,10
5,10,1,33,15
5,10,1,34,8
5,10,1,35,12
5,10,1,36,15
5,10,1,37,12
5,10,1,38,19
5,10,1,39,11
5,10,1,40,10
5,10,1,41,14
5,10,1,42,11
5,10,1,43,8
5,10,1,44,19
5,10,1,45,17
5,10,1,46,13
5,10,1,47,20
5,10,1,48,8
5,10,1,49,8
5,10,1,50,9
5,10,1,51,11
5,10,1,52,12
5,10,1,53,6
5,10,1,54,11
5,10,1,55,6
5,10,1,56,6
5,10,1,57,13
5,10,1,58,7
5,10,1,59,11
5,10,1,60,8
5,10,1,61,8
5,10,1,62,8
5,10,1,63,7
5,10,1,64,14
5,10,1,65,7
5,10,1,66,7
5,10,1,67,6
5,10,1,68,3
5,10,1,69,2
5,10,1,70,2
5,10,1,71,5
5,10,2,0,25
5,10,2,1,13
5,10,2,2,18
5,10,2,3,2
5,10,2,4,5
5,10,2,5,1
5,10,2,6,6
5,10,2,7,1
5,10,2,8,1
5,10,2,9,1
5,10,2,10,1
5,10,2,11,5
5,10,2,12,4
5,10,2,13,5
5,10,2,14,6
5,10,2,15,4
5,10,2,16,6
5,10,2,17,16
5,10,2,18,4
5,10,2,19,16
5,10,2,20,8
5,10,2,21,12
5,10,2,22,16
5,10,2,23,14
5,10,2,24,13
5,10,2,25,14
5,10,2,26,8
5,10,2,27,24
5,10,2,28,20
5,10,2,29,13
5,10,2,30,15
5,10,2,31,16
5,10,2,32,19
5,10,2,33,19
5,10,2,34,14
5,10,2,35,26
5,10,2,36,17
5,10,2,37,10
5,10,2,38,15
5,10,2,39,12
5,10,2,40,18
5,10,2,41,15
5,10,2,42,11
5,10,2,43,26
5,10,2,44,17
5,10,2,45,20
5,10,2,46,18
5,10,2,47,26
5,10,2,48,10
5,10,2,49,14
5,10,2,50,19
5,10,2,51,7
5,10,2,52,18
5,10,2,53,9
5,10,2,54,8
5,10,2,55,15
5,10,2,56,5
5,10,2,57,14
5,10,2,58,9
5,10,2,59,17
5,10,2,60,17
5,10,2,61,10
5,10,2,62,12
5,10,2,63,7
5,10,2,64,9
5,10,2,65,3
5,10,2,66,6
5,10,2,67,10
5,10,2,68,8
5,10,2,69,3
5,10,2,70,2
5,10,2,71,2
5,10,3,0,29
5,10,3,1,21
5,10,3,2,24
5,10,3,3,5
5,10,3,4,3
5,10,3,5,2
5,10,3,6,3
5,10,3,7,4
5,10,3,8,3
5,10,3,9,5
5,10,3,10,3
5,10,3,11,4
5,10,3,12,4
5,10,3,13,7
5,10,3,14,8
5,10,3,15,5
5,10,3,16,5
5,10,3,17,4
5,10,3,18,6
5,10,3,19,18
5,10,3,20,18
5,10,3,21,11
5,10,3,22,13
5,10,3,23,16
5,10,3,24,15
5,10,3,25,16
5,10,3,26,20
5,10,3,27,19
5,10,3,28,23
5,10,3,29,17
5,10,3,30,13
5,10,3,31,31
5,10,3,32,23
5,10,3,33,28
5,10,3,34,25
5,10,3,35,22
5,10,3,36,22
5,10,3,37,28
5,10,3,38,31
5,10,3,39,24
5,10,3,40,26
5,10,3,41,22
5,10,3,42,31
5,10,3,43,22
5,10,3,44,28
5,10,3,45,23
5,10,3,46,37
5,10,3,47,24
5,10,3,48,23
5,10,3,49,19
5,10,3,50,22
5,10,3,51,14
5,10,3,52,9
5,10,3,53,7
5,10,3,54,12
5,10,3,55,20
5,10,3,56,11
5,10,3,57,11
5,10,3,58,8
5,10,3,59,16
5,10,3,60,10
5,10,3,61,14
5,10,3,62,11
5,10,3,63,6
5,10,3,64,10
5,10,3,65,7
5,10,3,66,2
5,10,3,67,4
5,10,3,68,10
5,10,3,69,4
5,10,3,70,1
5,10,4,71,46
5,10,4,0,46
5,10,4,1,35
5,10,4,2,28
5,10,4,3,5
5,10,4,4,1
5,10,4,5,1
5,10,4,6,3
5,10,4,7,6
5,10,4,8,3
5,10,4,9,4
5,10,4,10,4
5,10,4,11,5
5,10,4,12,6
5,10,4,13,5
5,10,4,14,3
5,10,4,15,8
5,10,4,16,8
5,10,4,17,8
5,10,4,18,6
5,10,4,19,18
5,10,4,20,11
5,10,4,21,6
5,10,4,22,15
5,10,4,23,19
5,10,4,24,15
5,10,4,25,20
5,10,4,26,35
5,10,4,27,26
5,10,4,28,25
5,10,4,29,23
5,10,4,30,17
5,10,4,31,25
5,10,4,32,20
5,10,4,33,16
5,10,4,34,16
5,10,4,35,23
5,10,4,36,22
5,10,4,37,19
5,10,4,38,27
5,10,4,39,8
5,10,4,40,26
5,10,4,41,30
5,10,4,42,23
5,10,4,43,29
5,10,4,44,25
5,10,4,45,19
5,10,4,46,28
5,10,4,47,24
5,10,4,48,16
5,10,4,49,15
5,10,4,50,20
5,10,4,51,8
5,10,4,52,7
5,10,4,53,18
5,10,4,54,15
5,10,4,55,11
5,10,4,56,7
5,10,4,57,18
5,10,4,58,12
5,10,4,59,15
5,10,4,60,9
5,10,4,61,8
5,10,4,62,10
5,10,4,63,5
5,10,4,64,7
5,10,4,65,11
5,10,4,66,3
5,10,4,67,5
5,10,4,68,6
5,10,4,69,4
5,10,4,70,5
5,10,4,71,4
5,10,5,0,41
5,10,5,1,39
5,10,5,2,15
5,10,5,3,1
5,10,5,4,2
5,10,5,5,4
5,10,5,6,5
5,10,5,7,3
5,10,5,8,2
5,10,5,9,4
5,10,5,10,1
5,10,5,11,8
5,10,5,12,1
5,10,5,13,2
5,10,5,14,13
5,10,5,15,6
5,10,5,16,5
5,10,5,17,9
5,10,5,18,13
5,10,5,19,20
5,10,5,20,14
5,10,5,21,15
5,10,5,22,14
5,10,5,23,12
5,10,5,24,20
5,10,5,25,22
5,10,5,26,24
5,10,5,27,35
5,10,5,28,34
5,10,5,29,20
5,10,5,30,16
5,10,5,31,36
5,10,5,32,28
5,10,5,33,22
5,10,5,34,28
5,10,5,35,13
5,10,5,36,29
5,10,5,37,17
5,10,5,38,25
5,10,5,39,32
5,10,5,40,35
5,10,5,41,32
5,10,5,42,32
5,10,5,43,33
5,10,5,44,32
5,10,5,45,19
5,10,5,46,18
5,10,5,47,21
5,10,5,48,29
5,10,5,49,26
5,10,5,50,14
5,10,5,51,8
5,10,5,52,16
5,10,5,53,12
5,10,5,54,10
5,10,5,55,5
5,10,5,56,9
5,10,5,57,13
5,10,5,58,13
5,10,5,59,11
5,10,5,60,12
5,10,5,61,13
5,10,5,62,12
5,10,5,63,10
5,10,5,64,5
5,10,5,65,7
5,10,5,66,2
5,10,5,67,2
5,10,5,68,7
5,10,5,69,2
5,10,5,70,4
5,10,5,71,7
5,10,6,0,38
5,10,6,1,31
5,10,6,2,36
5,10,6,3,2
5,10,6,4,2
5,10,6,5,1
5,10,6,6,4
5,10,6,7,2
5,10,6,8,2
5,10,6,9,5
5,10,6,10,3
5,10,6,11,2
5,10,6,12,1
5,10,6,13,6
5,10,6,14,9
5,10,6,15,13
5,10,6,16,9
5,10,6,17,8
5,10,6,18,13
5,10,6,19,10
5,10,6,20,20
5,10,6,21,22
5,10,6,22,17
5,10,6,23,16
5,10,6,24,21
5,10,6,25,18
5,10,6,26,25
5,10,6,27,28
5,10,6,28,19
5,10,6,29,28
5,10,6,30,29
5,10,6,31,28
5,10,6,32,30
5,10,6,33,21
5,10,6,34,21
5,10,6,35,16
5,10,6,36,39
5,10,6,37,25
5,10,6,38,28
5,10,6,39,38
5,10,6,40,25
5,10,6,41,30
5,10,6,42,28
5,10,6,43,19
5,10,6,44,25
5,10,6,45,23
5,10,6,46,30
5,10,6,47,21
5,10,6,48,17
5,10,6,49,19
5,10,6,50,20
5,10,6,51,17
5,10,6,52,10
5,10,6,53,16
5,10,6,54,12
5,10,6,55,12
5,10,6,56,3
5,10,6,57,10
5,10,6,58,10
5,10,6,59,9
5,10,6,60,8
5,10,6,61,8
5,10,6,62,12
5,10,6,63,11
5,10,6,64,4
5,10,6,65,8
5,10,6,66,9
5,10,6,67,9
5,10,6,68,4
5,10,6,69,6
5,10,6,70,5
5,10,6,71,6
5,10,7,0,45
5,10,7,1,47
5,10,7,2,22
5,10,7,3,4
5,10,7,4,2
5,10,7,5,2
5,10,7,6,3
5,10,7,7,2
5,10,7,8,1
5,10,7,9,1
5,10,7,10,3
5,10,7,11,5
5,10,7,12,3
5,10,7,13,6
5,10,7,14,6
5,10,7,15,5
5,10,7,16,8
5,10,7,17,11
5,10,7,18,10
5,10,7,19,29
5,10,7,20,20
5,10,7,21,20
5,10,7,22,16
5,10,7,23,20
5,10,7,24,19
5,10,7,25,32
5,10,7,26,19
5,10,7,27,32
5,10,7,28,32
5,10,7,29,28
5,10,7,30,30
5,10,7,31,25
5,10,7,32,29
5,10,7,33,18
5,10,7,34,20
5,10,7,35,21
5,10,7,36,25
5,10,7,37,19
5,10,7,38,33
5,10,7,39,35
5,10,7,40,35
5,10,7,41,38
5,10,7,42,24
5,10,7,43,26
5,10,7,44,27
5,10,7,45,28
5,10,7,46,20
5,10,7,47,29
5,10,7,48,13
5,10,7,49,14
5,10,7,50,26
5,10,7,51,12
5,10,7,52,14
5,10,7,53,16
5,10,7,54,13
5,10,7,55,13
5,10,7,56,12
5,10,7,57,10
5,10,7,58,15
5,10,7,59,14
5,10,7,60,8
5,10,7,61,18
5,10,7,62,10
5,10,7,63,6
5,10,7,64,8
5,10,7,65,8
5,10,7,66,5
5,10,7,67,10
5,10,7,68,5
5,10,7,69,5
5,10,7,70,4
5,10,7,71,8
5,10,8,0,153
5,10,8,1,107
5,10,8,2,91
5,10,8,3,13
5,10,8,4,10
5,10,8,5,5
5,10,8,6,7
5,10,8,7,4
5,10,8,8,3
5,10,8,9,1
5,10,8,10,6
5,10,8,11,6
5,10,8,12,5
5,10,8,13,5
5,10,8,14,8
5,10,8,15,8
5,10,8,16,4
5,10,8,17,17
5,10,8,18,11
5,10,8,19,28
5,10,8,20,39
5,10,8,21,59
5,10,8,22,79
5,10,8,23,105
5,10,8,24,128
5,10,8,25,129
5,10,8,26,142
5,10,8,27,132
5,10,8,28,127
5,10,8,29,101
5,10,8,30,73
5,10,8,31,92
5,10,8,32,72
5,10,8,33,84
5,10,8,34,71
5,10,8,35,76
5,10,8,36,66
5,10,8,37,80
5,10,8,38,88
5,10,8,39,101
5,10,8,40,100
5,10,8,41,119
5,10,8,42,94
5,10,8,43,107
5,10,8,44,105
5,10,8,45,94
5,10,8,46,92
5,10,8,47,94
5,10,8,48,79
5,10,8,49,104
5,10,8,50,98
5,10,8,51,87
5,10,8,52,88
5,10,8,53,89
5,10,8,54,61
5,10,8,55,71
5,10,8,56,81
5,10,8,57,52
5,10,8,58,51
5,10,8,59,42
5,10,8,60,50
5,10,8,61,31
5,10,8,62,32
5,10,8,63,24
5,10,8,64,25
