"tollgate_id","time_window","direction","volume","has_etc","car_model"
"2","(2016-10-07 06:20:00,2016-10-07 06:40:00)","0","2","2","[0, 2, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 06:40:00,2016-10-07 07:00:00)","1","32","3","[0, 14, 8, 5, 2, 3, 0, 0]"
"1","(2016-10-07 06:40:00,2016-10-07 07:00:00)","0","79","4","[71, 3, 1, 3, 0, 1, 0, 0]"
"3","(2016-10-07 06:40:00,2016-10-07 07:00:00)","1","20","8","[0, 11, 2, 3, 2, 2, 0, 0]"
"3","(2016-10-07 06:40:00,2016-10-07 07:00:00)","0","71","14","[44, 19, 2, 1, 4, 1, 0, 0]"
"2","(2016-10-07 06:40:00,2016-10-07 07:00:00)","0","2","2","[0, 2, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 07:00:00,2016-10-07 07:20:00)","1","26","2","[0, 15, 4, 2, 1, 4, 0, 0]"
"1","(2016-10-07 07:00:00,2016-10-07 07:20:00)","0","94","4","[83, 8, 0, 2, 0, 1, 0, 0]"
"3","(2016-10-07 07:00:00,2016-10-07 07:20:00)","1","20","7","[0, 11, 3, 2, 1, 3, 0, 0]"
"3","(2016-10-07 07:00:00,2016-10-07 07:20:00)","0","103","13","[70, 22, 7, 2, 2, 0, 0, 0]"
"2","(2016-10-07 07:00:00,2016-10-07 07:20:00)","0","2","2","[0, 2, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 07:20:00,2016-10-07 07:40:00)","1","18","2","[0, 10, 5, 1, 0, 2, 0, 0]"
"1","(2016-10-07 07:20:00,2016-10-07 07:40:00)","0","112","6","[96, 8, 6, 0, 0, 2, 0, 0]"
"3","(2016-10-07 07:20:00,2016-10-07 07:40:00)","1","16","5","[0, 13, 1, 1, 0, 1, 0, 0]"
"3","(2016-10-07 07:20:00,2016-10-07 07:40:00)","0","116","16","[87, 19, 5, 0, 2, 3, 0, 0]"
"2","(2016-10-07 07:20:00,2016-10-07 07:40:00)","0","8","8","[0, 8, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 07:40:00,2016-10-07 08:00:00)","1","30","9","[0, 22, 3, 3, 1, 1, 0, 0]"
"1","(2016-10-07 07:40:00,2016-10-07 08:00:00)","0","92","2","[79, 10, 0, 2, 0, 1, 0, 0]"
"3","(2016-10-07 07:40:00,2016-10-07 08:00:00)","1","20","9","[0, 14, 5, 0, 0, 1, 0, 0]"
"3","(2016-10-07 07:40:00,2016-10-07 08:00:00)","0","119","12","[93, 19, 4, 0, 2, 1, 0, 0]"
"2","(2016-10-07 07:40:00,2016-10-07 08:00:00)","0","9","9","[0, 9, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 08:00:00,2016-10-07 08:20:00)","1","23","10","[0, 15, 6, 0, 1, 1, 0, 0]"
"1","(2016-10-07 08:00:00,2016-10-07 08:20:00)","0","110","5","[94, 12, 4, 0, 0, 0, 0, 0]"
"3","(2016-10-07 08:00:00,2016-10-07 08:20:00)","1","19","11","[0, 16, 3, 0, 0, 0, 0, 0]"
"3","(2016-10-07 08:00:00,2016-10-07 08:20:00)","0","145","16","[111, 23, 9, 1, 1, 0, 0, 0]"
"2","(2016-10-07 08:00:00,2016-10-07 08:20:00)","0","8","8","[0, 7, 0, 0, 1, 0, 0, 0]"
"1","(2016-10-07 08:20:00,2016-10-07 08:40:00)","1","18","6","[0, 12, 4, 0, 1, 1, 0, 0]"
"1","(2016-10-07 08:20:00,2016-10-07 08:40:00)","0","122","6","[99, 10, 7, 3, 0, 3, 0, 0]"
"3","(2016-10-07 08:20:00,2016-10-07 08:40:00)","1","32","13","[0, 22, 5, 1, 0, 4, 0, 0]"
"3","(2016-10-07 08:20:00,2016-10-07 08:40:00)","0","140","15","[97, 33, 6, 1, 0, 3, 0, 0]"
"2","(2016-10-07 08:20:00,2016-10-07 08:40:00)","0","14","14","[0, 11, 0, 1, 2, 0, 0, 0]"
"1","(2016-10-07 08:40:00,2016-10-07 09:00:00)","1","19","6","[0, 13, 3, 1, 0, 2, 0, 0]"
"1","(2016-10-07 08:40:00,2016-10-07 09:00:00)","0","113","2","[103, 7, 2, 0, 0, 1, 0, 0]"
"3","(2016-10-07 08:40:00,2016-10-07 09:00:00)","1","19","8","[0, 13, 3, 3, 0, 0, 0, 0]"
"3","(2016-10-07 08:40:00,2016-10-07 09:00:00)","0","130","21","[89, 33, 5, 1, 2, 0, 0, 0]"
"2","(2016-10-07 08:40:00,2016-10-07 09:00:00)","0","9","9","[0, 8, 0, 1, 0, 0, 0, 0]"
"1","(2016-10-07 09:00:00,2016-10-07 09:20:00)","1","21","6","[0, 14, 5, 0, 1, 1, 0, 0]"
"1","(2016-10-07 09:00:00,2016-10-07 09:20:00)","0","147","5","[129, 8, 5, 2, 1, 2, 0, 0]"
"3","(2016-10-07 09:00:00,2016-10-07 09:20:00)","1","32","17","[0, 23, 4, 2, 2, 1, 0, 0]"
"3","(2016-10-07 09:00:00,2016-10-07 09:20:00)","0","131","16","[97, 27, 4, 0, 2, 1, 0, 0]"
"2","(2016-10-07 09:00:00,2016-10-07 09:20:00)","0","11","11","[0, 9, 1, 1, 0, 0, 0, 0]"
"1","(2016-10-07 09:20:00,2016-10-07 09:40:00)","1","28","5","[0, 12, 9, 2, 2, 3, 0, 0]"
"1","(2016-10-07 09:20:00,2016-10-07 09:40:00)","0","155","3","[139, 13, 2, 0, 0, 1, 0, 0]"
"3","(2016-10-07 09:20:00,2016-10-07 09:40:00)","1","32","19","[0, 25, 4, 2, 0, 1, 0, 0]"
"3","(2016-10-07 09:20:00,2016-10-07 09:40:00)","0","137","19","[102, 24, 2, 5, 2, 1, 0, 1]"
"2","(2016-10-07 09:20:00,2016-10-07 09:40:00)","0","7","7","[0, 7, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 09:40:00,2016-10-07 10:00:00)","1","23","6","[0, 16, 4, 1, 1, 1, 0, 0]"
"1","(2016-10-07 09:40:00,2016-10-07 10:00:00)","0","148","5","[128, 10, 5, 2, 0, 3, 0, 0]"
"3","(2016-10-07 09:40:00,2016-10-07 10:00:00)","1","28","18","[0, 22, 4, 0, 0, 1, 0, 1]"
"3","(2016-10-07 09:40:00,2016-10-07 10:00:00)","0","140","19","[102, 27, 3, 0, 0, 8, 0, 0]"
"2","(2016-10-07 09:40:00,2016-10-07 10:00:00)","0","10","10","[0, 10, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 10:00:00,2016-10-07 10:20:00)","1","19","4","[0, 11, 4, 1, 1, 2, 0, 0]"
"1","(2016-10-07 10:00:00,2016-10-07 10:20:00)","0","151","9","[129, 17, 4, 0, 0, 1, 0, 0]"
"3","(2016-10-07 10:00:00,2016-10-07 10:20:00)","1","30","18","[0, 21, 5, 1, 2, 1, 0, 0]"
"3","(2016-10-07 10:00:00,2016-10-07 10:20:00)","0","143","19","[107, 30, 0, 1, 2, 3, 0, 0]"
"2","(2016-10-07 10:00:00,2016-10-07 10:20:00)","0","11","11","[0, 11, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 10:20:00,2016-10-07 10:40:00)","1","19","6","[0, 12, 1, 0, 2, 4, 0, 0]"
"1","(2016-10-07 10:20:00,2016-10-07 10:40:00)","0","119","13","[87, 25, 6, 0, 0, 1, 0, 0]"
"3","(2016-10-07 10:20:00,2016-10-07 10:40:00)","1","25","11","[0, 21, 3, 0, 0, 1, 0, 0]"
"3","(2016-10-07 10:20:00,2016-10-07 10:40:00)","0","110","12","[74, 21, 3, 2, 5, 5, 0, 0]"
"2","(2016-10-07 10:20:00,2016-10-07 10:40:00)","0","13","13","[0, 12, 0, 0, 1, 0, 0, 0]"
"1","(2016-10-07 10:40:00,2016-10-07 11:00:00)","1","30","7","[0, 20, 7, 2, 1, 0, 0, 0]"
"1","(2016-10-07 10:40:00,2016-10-07 11:00:00)","0","153","2","[136, 10, 3, 1, 0, 3, 0, 0]"
"3","(2016-10-07 10:40:00,2016-10-07 11:00:00)","1","29","15","[0, 21, 6, 1, 0, 1, 0, 0]"
"3","(2016-10-07 10:40:00,2016-10-07 11:00:00)","0","89","9","[54, 18, 6, 3, 0, 6, 0, 2]"
"2","(2016-10-07 10:40:00,2016-10-07 11:00:00)","0","7","7","[0, 6, 1, 0, 0, 0, 0, 0]"
"1","(2016-10-07 11:00:00,2016-10-07 11:20:00)","1","21","7","[0, 15, 3, 1, 0, 2, 0, 0]"
"1","(2016-10-07 11:00:00,2016-10-07 11:20:00)","0","130","7","[108, 11, 5, 4, 0, 2, 0, 0]"
"3","(2016-10-07 11:00:00,2016-10-07 11:20:00)","1","18","9","[0, 14, 3, 1, 0, 0, 0, 0]"
"3","(2016-10-07 11:00:00,2016-10-07 11:20:00)","0","92","8","[60, 21, 4, 1, 3, 3, 0, 0]"
"2","(2016-10-07 11:00:00,2016-10-07 11:20:00)","0","5","5","[0, 4, 0, 0, 1, 0, 0, 0]"
"1","(2016-10-07 11:20:00,2016-10-07 11:40:00)","1","19","4","[0, 11, 8, 0, 0, 0, 0, 0]"
"1","(2016-10-07 11:20:00,2016-10-07 11:40:00)","0","122","3","[99, 11, 5, 1, 0, 6, 0, 0]"
"3","(2016-10-07 11:20:00,2016-10-07 11:40:00)","1","20","10","[0, 11, 4, 3, 2, 0, 0, 0]"
"3","(2016-10-07 11:20:00,2016-10-07 11:40:00)","0","106","9","[76, 20, 6, 1, 0, 3, 0, 0]"
"2","(2016-10-07 11:20:00,2016-10-07 11:40:00)","0","8","8","[0, 7, 0, 1, 0, 0, 0, 0]"
"1","(2016-10-07 11:40:00,2016-10-07 12:00:00)","1","21","3","[0, 10, 7, 2, 1, 1, 0, 0]"
"1","(2016-10-07 11:40:00,2016-10-07 12:00:00)","0","115","6","[91, 16, 4, 0, 1, 3, 0, 0]"
"3","(2016-10-07 11:40:00,2016-10-07 12:00:00)","1","21","13","[0, 14, 2, 3, 1, 1, 0, 0]"
"3","(2016-10-07 11:40:00,2016-10-07 12:00:00)","0","106","8","[82, 11, 7, 2, 2, 2, 0, 0]"
"2","(2016-10-07 11:40:00,2016-10-07 12:00:00)","0","10","10","[0, 10, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 12:00:00,2016-10-07 12:20:00)","1","28","12","[0, 18, 7, 1, 1, 1, 0, 0]"
"1","(2016-10-07 12:00:00,2016-10-07 12:20:00)","0","150","7","[128, 15, 5, 1, 1, 0, 0, 0]"
"3","(2016-10-07 12:00:00,2016-10-07 12:20:00)","1","25","11","[0, 16, 3, 2, 3, 1, 0, 0]"
"3","(2016-10-07 12:00:00,2016-10-07 12:20:00)","0","107","9","[84, 15, 8, 0, 0, 0, 0, 0]"
"2","(2016-10-07 12:00:00,2016-10-07 12:20:00)","0","6","6","[0, 5, 0, 0, 1, 0, 0, 0]"
"1","(2016-10-07 12:20:00,2016-10-07 12:40:00)","1","28","13","[0, 22, 4, 2, 0, 0, 0, 0]"
"1","(2016-10-07 12:20:00,2016-10-07 12:40:00)","0","101","6","[79, 10, 7, 2, 0, 3, 0, 0]"
"3","(2016-10-07 12:20:00,2016-10-07 12:40:00)","1","19","9","[0, 12, 3, 2, 2, 0, 0, 0]"
"3","(2016-10-07 12:20:00,2016-10-07 12:40:00)","0","99","8","[76, 13, 6, 2, 1, 1, 0, 0]"
"2","(2016-10-07 12:20:00,2016-10-07 12:40:00)","0","7","7","[0, 7, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 12:40:00,2016-10-07 13:00:00)","1","32","12","[0, 17, 7, 2, 2, 4, 0, 0]"
"1","(2016-10-07 12:40:00,2016-10-07 13:00:00)","0","154","11","[129, 16, 4, 2, 1, 2, 0, 0]"
"3","(2016-10-07 12:40:00,2016-10-07 13:00:00)","1","33","20","[0, 28, 2, 1, 1, 1, 0, 0]"
"3","(2016-10-07 12:40:00,2016-10-07 13:00:00)","0","116","7","[95, 15, 2, 3, 1, 0, 0, 0]"
"2","(2016-10-07 12:40:00,2016-10-07 13:00:00)","0","12","12","[0, 11, 0, 0, 1, 0, 0, 0]"
"1","(2016-10-07 13:00:00,2016-10-07 13:20:00)","1","31","14","[0, 23, 4, 3, 1, 0, 0, 0]"
"1","(2016-10-07 13:00:00,2016-10-07 13:20:00)","0","153","5","[136, 13, 1, 2, 0, 1, 0, 0]"
"3","(2016-10-07 13:00:00,2016-10-07 13:20:00)","1","35","26","[0, 28, 0, 5, 2, 0, 0, 0]"
"3","(2016-10-07 13:00:00,2016-10-07 13:20:00)","0","127","11","[95, 23, 5, 2, 1, 1, 0, 0]"
"2","(2016-10-07 13:00:00,2016-10-07 13:20:00)","0","8","8","[0, 7, 0, 1, 0, 0, 0, 0]"
"1","(2016-10-07 13:20:00,2016-10-07 13:40:00)","1","28","10","[0, 13, 6, 6, 2, 1, 0, 0]"
"1","(2016-10-07 13:20:00,2016-10-07 13:40:00)","0","153","9","[134, 17, 1, 0, 0, 1, 0, 0]"
"3","(2016-10-07 13:20:00,2016-10-07 13:40:00)","1","35","21","[0, 29, 1, 1, 2, 2, 0, 0]"
"3","(2016-10-07 13:20:00,2016-10-07 13:40:00)","0","106","8","[86, 11, 6, 2, 1, 0, 0, 0]"
"2","(2016-10-07 13:20:00,2016-10-07 13:40:00)","0","10","10","[0, 8, 0, 2, 0, 0, 0, 0]"
"1","(2016-10-07 13:40:00,2016-10-07 14:00:00)","1","31","13","[0, 20, 2, 4, 1, 4, 0, 0]"
"1","(2016-10-07 13:40:00,2016-10-07 14:00:00)","0","197","9","[164, 19, 6, 1, 1, 6, 0, 0]"
"3","(2016-10-07 13:40:00,2016-10-07 14:00:00)","1","38","23","[0, 28, 2, 3, 4, 1, 0, 0]"
"3","(2016-10-07 13:40:00,2016-10-07 14:00:00)","0","132","11","[106, 15, 5, 2, 4, 0, 0, 0]"
"2","(2016-10-07 13:40:00,2016-10-07 14:00:00)","0","18","18","[0, 16, 0, 1, 1, 0, 0, 0]"
"1","(2016-10-07 14:00:00,2016-10-07 14:20:00)","1","29","8","[0, 22, 5, 0, 1, 1, 0, 0]"
"1","(2016-10-07 14:00:00,2016-10-07 14:20:00)","0","175","9","[160, 14, 0, 1, 0, 0, 0, 0]"
"3","(2016-10-07 14:00:00,2016-10-07 14:20:00)","1","24","11","[0, 17, 2, 0, 0, 5, 0, 0]"
"3","(2016-10-07 14:00:00,2016-10-07 14:20:00)","0","138","4","[113, 18, 2, 4, 0, 1, 0, 0]"
"2","(2016-10-07 14:00:00,2016-10-07 14:20:00)","0","12","12","[0, 11, 1, 0, 0, 0, 0, 0]"
"1","(2016-10-07 14:20:00,2016-10-07 14:40:00)","1","28","15","[0, 19, 4, 1, 4, 0, 0, 0]"
"1","(2016-10-07 14:20:00,2016-10-07 14:40:00)","0","184","12","[157, 20, 5, 1, 0, 1, 0, 0]"
"3","(2016-10-07 14:20:00,2016-10-07 14:40:00)","1","26","14","[0, 20, 5, 1, 0, 0, 0, 0]"
"3","(2016-10-07 14:20:00,2016-10-07 14:40:00)","0","130","13","[110, 17, 3, 0, 0, 0, 0, 0]"
"2","(2016-10-07 14:20:00,2016-10-07 14:40:00)","0","23","23","[0, 23, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 14:40:00,2016-10-07 15:00:00)","1","33","12","[0, 24, 5, 1, 0, 3, 0, 0]"
"1","(2016-10-07 14:40:00,2016-10-07 15:00:00)","0","234","4","[210, 14, 7, 1, 0, 2, 0, 0]"
"3","(2016-10-07 14:40:00,2016-10-07 15:00:00)","1","27","13","[0, 17, 5, 2, 0, 3, 0, 0]"
"3","(2016-10-07 14:40:00,2016-10-07 15:00:00)","0","143","20","[106, 27, 2, 1, 3, 4, 0, 0]"
"2","(2016-10-07 14:40:00,2016-10-07 15:00:00)","0","16","16","[0, 13, 0, 2, 1, 0, 0, 0]"
"1","(2016-10-07 15:00:00,2016-10-07 15:20:00)","1","23","8","[0, 16, 3, 2, 2, 0, 0, 0]"
"1","(2016-10-07 15:00:00,2016-10-07 15:20:00)","0","188","8","[169, 10, 1, 4, 1, 3, 0, 0]"
"3","(2016-10-07 15:00:00,2016-10-07 15:20:00)","1","28","11","[0, 25, 2, 0, 0, 1, 0, 0]"
"3","(2016-10-07 15:00:00,2016-10-07 15:20:00)","0","155","16","[118, 20, 9, 3, 3, 2, 0, 0]"
"2","(2016-10-07 15:00:00,2016-10-07 15:20:00)","0","13","13","[0, 13, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 15:20:00,2016-10-07 15:40:00)","1","21","10","[0, 14, 2, 2, 2, 1, 0, 0]"
"1","(2016-10-07 15:20:00,2016-10-07 15:40:00)","0","190","11","[160, 19, 0, 6, 0, 5, 0, 0]"
"3","(2016-10-07 15:20:00,2016-10-07 15:40:00)","1","20","11","[0, 10, 4, 4, 1, 1, 0, 0]"
"3","(2016-10-07 15:20:00,2016-10-07 15:40:00)","0","134","13","[107, 17, 5, 2, 1, 2, 0, 0]"
"2","(2016-10-07 15:20:00,2016-10-07 15:40:00)","0","18","18","[0, 15, 0, 0, 3, 0, 0, 0]"
"1","(2016-10-07 15:40:00,2016-10-07 16:00:00)","1","32","17","[0, 16, 7, 3, 3, 3, 0, 0]"
"1","(2016-10-07 15:40:00,2016-10-07 16:00:00)","0","202","6","[184, 7, 3, 3, 0, 5, 0, 0]"
"3","(2016-10-07 15:40:00,2016-10-07 16:00:00)","1","29","18","[0, 23, 2, 2, 0, 2, 0, 0]"
"3","(2016-10-07 15:40:00,2016-10-07 16:00:00)","0","169","15","[128, 25, 4, 1, 3, 8, 0, 0]"
"2","(2016-10-07 15:40:00,2016-10-07 16:00:00)","0","16","16","[0, 14, 0, 0, 2, 0, 0, 0]"
"1","(2016-10-07 16:00:00,2016-10-07 16:20:00)","1","19","6","[0, 12, 4, 0, 1, 2, 0, 0]"
"1","(2016-10-07 16:00:00,2016-10-07 16:20:00)","0","182","11","[158, 16, 4, 0, 2, 2, 0, 0]"
"3","(2016-10-07 16:00:00,2016-10-07 16:20:00)","1","13","7","[0, 10, 1, 0, 0, 2, 0, 0]"
"3","(2016-10-07 16:00:00,2016-10-07 16:20:00)","0","129","12","[101, 20, 6, 0, 1, 1, 0, 0]"
"2","(2016-10-07 16:00:00,2016-10-07 16:20:00)","0","12","12","[0, 11, 0, 1, 0, 0, 0, 0]"
"1","(2016-10-07 16:20:00,2016-10-07 16:40:00)","1","18","7","[0, 9, 4, 0, 2, 3, 0, 0]"
"1","(2016-10-07 16:20:00,2016-10-07 16:40:00)","0","159","1","[142, 9, 4, 0, 2, 2, 0, 0]"
"3","(2016-10-07 16:20:00,2016-10-07 16:40:00)","1","14","10","[0, 11, 1, 2, 0, 0, 0, 0]"
"3","(2016-10-07 16:20:00,2016-10-07 16:40:00)","0","133","9","[96, 22, 5, 2, 6, 2, 0, 0]"
"2","(2016-10-07 16:20:00,2016-10-07 16:40:00)","0","6","6","[0, 5, 0, 0, 1, 0, 0, 0]"
"1","(2016-10-07 16:40:00,2016-10-07 17:00:00)","1","16","11","[0, 12, 1, 1, 1, 1, 0, 0]"
"1","(2016-10-07 16:40:00,2016-10-07 17:00:00)","0","179","11","[153, 19, 4, 0, 1, 2, 0, 0]"
"3","(2016-10-07 16:40:00,2016-10-07 17:00:00)","1","26","15","[0, 18, 3, 4, 0, 1, 0, 0]"
"3","(2016-10-07 16:40:00,2016-10-07 17:00:00)","0","134","13","[98, 26, 5, 3, 1, 1, 0, 0]"
"2","(2016-10-07 16:40:00,2016-10-07 17:00:00)","0","13","13","[0, 9, 0, 4, 0, 0, 0, 0]"
"1","(2016-10-07 17:00:00,2016-10-07 17:20:00)","1","15","9","[0, 9, 3, 0, 1, 2, 0, 0]"
"1","(2016-10-07 17:00:00,2016-10-07 17:20:00)","0","172","9","[151, 14, 4, 1, 2, 0, 0, 0]"
"3","(2016-10-07 17:00:00,2016-10-07 17:20:00)","1","12","5","[0, 11, 0, 0, 0, 1, 0, 0]"
"3","(2016-10-07 17:00:00,2016-10-07 17:20:00)","0","144","11","[116, 17, 5, 1, 0, 5, 0, 0]"
"2","(2016-10-07 17:00:00,2016-10-07 17:20:00)","0","7","7","[0, 7, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 17:20:00,2016-10-07 17:40:00)","1","23","14","[0, 15, 2, 1, 4, 1, 0, 0]"
"1","(2016-10-07 17:20:00,2016-10-07 17:40:00)","0","118","9","[100, 15, 0, 0, 2, 1, 0, 0]"
"3","(2016-10-07 17:20:00,2016-10-07 17:40:00)","1","14","9","[0, 9, 1, 2, 1, 1, 0, 0]"
"3","(2016-10-07 17:20:00,2016-10-07 17:40:00)","0","101","9","[85, 11, 1, 1, 2, 1, 0, 0]"
"2","(2016-10-07 17:20:00,2016-10-07 17:40:00)","0","12","12","[0, 11, 1, 0, 0, 0, 0, 0]"
"1","(2016-10-07 17:40:00,2016-10-07 18:00:00)","1","18","7","[0, 11, 4, 1, 1, 1, 0, 0]"
"1","(2016-10-07 17:40:00,2016-10-07 18:00:00)","0","130","5","[113, 14, 2, 0, 0, 1, 0, 0]"
"3","(2016-10-07 17:40:00,2016-10-07 18:00:00)","1","16","7","[0, 10, 4, 1, 0, 1, 0, 0]"
"3","(2016-10-07 17:40:00,2016-10-07 18:00:00)","0","130","12","[103, 18, 4, 3, 0, 2, 0, 0]"
"2","(2016-10-07 17:40:00,2016-10-07 18:00:00)","0","9","9","[0, 8, 0, 1, 0, 0, 0, 0]"
"1","(2016-10-07 18:00:00,2016-10-07 18:20:00)","1","15","8","[0, 10, 4, 0, 0, 1, 0, 0]"
"1","(2016-10-07 18:00:00,2016-10-07 18:20:00)","0","95","5","[80, 8, 5, 0, 0, 2, 0, 0]"
"3","(2016-10-07 18:00:00,2016-10-07 18:20:00)","1","13","13","[0, 12, 0, 1, 0, 0, 0, 0]"
"3","(2016-10-07 18:00:00,2016-10-07 18:20:00)","0","93","7","[77, 7, 5, 2, 1, 1, 0, 0]"
"2","(2016-10-07 18:00:00,2016-10-07 18:20:00)","0","9","9","[0, 9, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 18:20:00,2016-10-07 18:40:00)","1","18","6","[0, 13, 4, 1, 0, 0, 0, 0]"
"1","(2016-10-07 18:20:00,2016-10-07 18:40:00)","0","98","4","[84, 9, 1, 4, 0, 0, 0, 0]"
"3","(2016-10-07 18:20:00,2016-10-07 18:40:00)","1","13","8","[0, 10, 2, 1, 0, 0, 0, 0]"
"3","(2016-10-07 18:20:00,2016-10-07 18:40:00)","0","87","11","[64, 17, 3, 1, 1, 1, 0, 0]"
"2","(2016-10-07 18:20:00,2016-10-07 18:40:00)","0","6","6","[0, 6, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 18:40:00,2016-10-07 19:00:00)","1","10","4","[0, 6, 1, 1, 2, 0, 0, 0]"
"1","(2016-10-07 18:40:00,2016-10-07 19:00:00)","0","64","8","[48, 11, 1, 2, 0, 2, 0, 0]"
"3","(2016-10-07 18:40:00,2016-10-07 19:00:00)","1","12","7","[0, 10, 0, 1, 0, 1, 0, 0]"
"3","(2016-10-07 18:40:00,2016-10-07 19:00:00)","0","85","7","[63, 11, 6, 2, 2, 1, 0, 0]"
"2","(2016-10-07 18:40:00,2016-10-07 19:00:00)","0","6","6","[0, 6, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 19:00:00,2016-10-07 19:20:00)","1","11","4","[0, 6, 2, 1, 0, 2, 0, 0]"
"1","(2016-10-07 19:00:00,2016-10-07 19:20:00)","0","85","8","[68, 7, 2, 3, 0, 5, 0, 0]"
"3","(2016-10-07 19:00:00,2016-10-07 19:20:00)","1","10","7","[0, 7, 0, 1, 0, 2, 0, 0]"
"3","(2016-10-07 19:00:00,2016-10-07 19:20:00)","0","97","3","[72, 9, 7, 2, 7, 0, 0, 0]"
"2","(2016-10-07 19:00:00,2016-10-07 19:20:00)","0","8","8","[0, 7, 0, 0, 1, 0, 0, 0]"
"1","(2016-10-07 19:20:00,2016-10-07 19:40:00)","1","6","4","[0, 6, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 19:20:00,2016-10-07 19:40:00)","0","105","8","[87, 15, 3, 0, 0, 0, 0, 0]"
"3","(2016-10-07 19:20:00,2016-10-07 19:40:00)","1","15","7","[0, 10, 2, 1, 0, 2, 0, 0]"
"3","(2016-10-07 19:20:00,2016-10-07 19:40:00)","0","120","12","[95, 21, 3, 0, 0, 1, 0, 0]"
"2","(2016-10-07 19:20:00,2016-10-07 19:40:00)","0","7","7","[0, 7, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 19:40:00,2016-10-07 20:00:00)","1","12","6","[0, 6, 4, 0, 0, 2, 0, 0]"
"1","(2016-10-07 19:40:00,2016-10-07 20:00:00)","0","91","1","[79, 6, 4, 2, 0, 0, 0, 0]"
"3","(2016-10-07 19:40:00,2016-10-07 20:00:00)","1","14","7","[0, 10, 1, 1, 0, 2, 0, 0]"
"3","(2016-10-07 19:40:00,2016-10-07 20:00:00)","0","102","11","[80, 18, 3, 0, 0, 1, 0, 0]"
"2","(2016-10-07 19:40:00,2016-10-07 20:00:00)","0","5","5","[0, 5, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 20:00:00,2016-10-07 20:20:00)","1","11","3","[0, 5, 2, 2, 0, 2, 0, 0]"
"1","(2016-10-07 20:00:00,2016-10-07 20:20:00)","0","91","5","[0, 81, 4, 5, 0, 0, 1, 0]"
"3","(2016-10-07 20:00:00,2016-10-07 20:20:00)","1","8","6","[0, 6, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-07 20:00:00,2016-10-07 20:20:00)","0","82","9","[0, 77, 3, 2, 0, 0, 0, 0]"
"2","(2016-10-07 20:00:00,2016-10-07 20:20:00)","0","4","4","[0, 4, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 20:20:00,2016-10-07 20:40:00)","1","11","5","[0, 6, 3, 0, 0, 2, 0, 0]"
"1","(2016-10-07 20:20:00,2016-10-07 20:40:00)","0","70","4","[0, 65, 2, 2, 0, 1, 0, 0]"
"3","(2016-10-07 20:20:00,2016-10-07 20:40:00)","1","18","13","[0, 14, 2, 0, 0, 2, 0, 0]"
"3","(2016-10-07 20:20:00,2016-10-07 20:40:00)","0","83","9","[0, 72, 7, 2, 1, 1, 0, 0]"
"2","(2016-10-07 20:20:00,2016-10-07 20:40:00)","0","5","5","[0, 5, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 20:40:00,2016-10-07 21:00:00)","1","7","5","[0, 6, 0, 1, 0, 0, 0, 0]"
"1","(2016-10-07 20:40:00,2016-10-07 21:00:00)","0","62","3","[0, 59, 2, 1, 0, 0, 0, 0]"
"3","(2016-10-07 20:40:00,2016-10-07 21:00:00)","1","10","6","[0, 8, 2, 0, 0, 0, 0, 0]"
"3","(2016-10-07 20:40:00,2016-10-07 21:00:00)","0","75","9","[0, 66, 7, 1, 0, 1, 0, 0]"
"2","(2016-10-07 20:40:00,2016-10-07 21:00:00)","0","9","9","[0, 9, 0, 0, 0, 0, 0, 0]"
"1","(2016-10-07 21:00:00,2016-10-07 21:20:00)","1","11","6","[0, 7, 3, 1, 0, 0, 0, 0]"
"1","(2016-10-07 21:00:00,2016-10-07 21:20:00)","0","47","0","[0, 42, 2, 1, 2, 0, 0, 0]"
"3","(2016-10-07 21:00:00,2016-10-07 21:20:00)","1","6","1","[0, 1, 3, 0, 0, 2, 0, 0]"
"3","(2016-10-07 21:00:00,2016-10-07 21:20:00)","0","61","10","[0, 55, 5, 0, 0, 1, 0, 0]"
"2","(2016-10-07 21:00:00,2016-10-07 21:20:00)","0","1","1","[0, 1, 0, 0, 0, 0, 0, 0]"
